tpgGen,envGen,frames,envName,tpgMin,tpgMax,tpgAvg,envFit,championSize,totalTeams,totalRootTeams
63,2,200,ChopperCommand-v0,0.0,400.0,127.865612648,0.568950373298,63,751,515
64,2,200,FishingDerby-v0,-6.0,-4.0,-5.98834951456,0.00517799352751,13,751,510
65,2,200,Atlantis-v0,0.0,400.0,8.62745098039,0.0248366013072,17,750,496
66,2,200,Alien-v0,0.0,140.0,89.0120967742,0.735132762783,12,751,509
67,2,200,Boxing-v0,-19.0,1.0,-1.05500982318,0.921161318489,11,750,511
68,2,200,BankHeist-v0,0.0,10.0,0.0195694716243,0.00173950858882,11,750,512
69,2,200,DoubleDunk-v0,-2.0,2.0,-0.01953125,0.876736111111,20,751,516
70,2,200,Frostbite-v0,0.0,50.0,3.29457364341,0.0842032730405,54,750,511
71,2,200,BattleZone-v0,0.0,1000.0,15.6555772994,0.0139160687106,6,751,513
72,2,200,Freeway-v0,0.0,3.0,0.115009746589,0.0556397853344,7,750,507
73,2,200,Frostbite-v0,0.0,80.0,4.31952662722,0.094838921762,6,750,504
74,2,200,ChopperCommand-v0,0.0,400.0,150.992063492,0.660714285714,21,751,490
75,2,200,Atlantis-v0,0.0,400.0,10.4081632653,0.0301587301587,18,751,493
76,2,200,Centipede-v0,0.0,2032.0,177.582150101,0.192655946277,10,751,493
77,2,200,Boxing-v0,-19.0,1.0,-0.649087221095,0.927861167455,11,750,502
78,2,200,FishingDerby-v0,-6.0,4.0,-5.93227091633,0.011969898185,23,750,493
79,2,200,BankHeist-v0,0.0,10.0,0.0202839756592,0.0018030200586,6,751,494
80,2,200,Freeway-v0,0.0,3.0,0.0951417004049,0.0457839756085,39,750,502
81,2,200,Alien-v0,0.0,140.0,85.9760956175,0.661770152948,6,750,502
82,2,200,DoubleDunk-v0,-2.0,2.0,-0.0796812749004,0.851704293935,20,750,500
83,2,200,BattleZone-v0,0.0,1000.0,30.0,0.0266666666667,6,751,498
84,2,200,Asteroids-v0,0.0,430.0,42.8313253012,0.214173682893,70,750,497
85,2,200,Freeway-v0,0.0,2.0,0.116700201207,0.0518667560921,39,750,496
86,2,200,Boxing-v0,-19.0,1.0,-0.965725806452,0.912284946237,11,751,504
87,2,200,Frostbite-v0,0.0,70.0,5.41666666667,0.123060864557,11,750,501
88,2,200,FishingDerby-v0,-6.0,4.0,-5.97205588822,0.00361942781104,23,751,507
89,2,200,Centipede-v0,0.0,1811.0,201.270216963,0.238915024696,36,750,509
90,2,200,DoubleDunk-v0,-2.0,2.0,-0.135559921415,0.82536564069,7,751,510
91,2,200,Atlantis-v0,0.0,400.0,9.01960784314,0.0244008714597,94,751,513
92,2,200,ChopperCommand-v0,0.0,600.0,136.842105263,0.466488580849,12,751,495
93,2,200,BattleZone-v0,0.0,1000.0,20.202020202,0.0179573512907,6,751,501
94,2,200,Alien-v0,0.0,140.0,98.1437125749,0.734349894316,3,751,497
95,2,200,Asteroids-v0,0.0,430.0,42.5955734406,0.209234252943,70,751,496
96,2,200,BankHeist-v0,0.0,10.0,0.0403225806452,0.00358422939068,114,750,497
97,2,200,Boxing-v0,-19.0,1.0,-1.04024144869,0.916217303823,11,751,494
98,2,200,BankHeist-v0,0.0,10.0,0.0404858299595,0.00359874044085,6,750,491
99,2,200,Freeway-v0,0.0,2.0,0.0977596741344,0.0434487440597,10,750,485
100,2,200,Atlantis-v0,0.0,400.0,6.18556701031,0.0146620847652,17,751,483
101,2,200,Asteroids-v0,0.0,430.0,43.850931677,0.224936713097,11,751,498
102,2,200,Frostbite-v0,0.0,60.0,8.25301204819,0.20982696217,28,751,511
103,2,200,ChopperCommand-v0,0.0,600.0,114.872798434,0.392549104878,12,751,499
104,2,200,Centipede-v0,0.0,2232.0,184.921843687,0.188695791341,6,751,490
105,2,200,DoubleDunk-v0,-2.0,2.0,-0.102040816327,0.838095238095,20,750,479
106,2,200,Alien-v0,0.0,140.0,78.9770354906,0.575499789338,6,750,479
107,2,200,FishingDerby-v0,-6.0,-6.0,-6.0,0.0,4,751,481
108,2,200,BattleZone-v0,0.0,1000.0,41.58004158,0.03696003696,6,750,470
109,2,200,DoubleDunk-v0,-4.0,2.0,-0.0957446808511,0.970843183609,4,751,482
110,2,200,BattleZone-v0,0.0,1000.0,43.5684647303,0.0387275242047,6,751,486
111,2,200,Freeway-v0,0.0,2.0,0.133744855967,0.0640146319159,6,751,481
112,2,200,Atlantis-v0,0.0,700.0,25.7796257796,0.0607954893669,57,751,486
113,2,200,BankHeist-v0,0.0,10.0,0.082304526749,0.00731595793324,6,751,479
114,2,200,Asteroids-v0,0.0,480.0,44.0501043841,0.198004458878,37,750,468
115,2,200,Frostbite-v0,0.0,40.0,7.5641025641,0.17094017094,6,750,474
116,2,200,Centipede-v0,0.0,2235.0,233.812236287,0.227513918267,10,751,480
117,2,200,Boxing-v0,-19.0,1.0,-1.74375,0.908324074074,11,750,475
118,2,200,FishingDerby-v0,-6.0,-6.0,-6.0,0.0,6,750,471
119,2,200,ChopperCommand-v0,0.0,600.0,121.44373673,0.421273361118,12,750,477
120,2,200,Alien-v0,0.0,140.0,103.878406709,0.739732930209,10,751,475
121,3,200,Centipede-v0,0.0,2235.0,207.347368421,0.207962012564,10,750,485
122,3,200,Gravitar-v0,0.0,0.0,0.0,0.0,6,750,469
123,3,200,BattleZone-v0,0.0,1000.0,31.9829424307,0.0284292821606,6,751,479
124,3,200,DoubleDunk-v0,-4.0,0.0,-0.104384133612,0.887033170958,6,750,475
125,3,200,Alien-v0,0.0,140.0,101.831578947,0.692130325815,10,750,468
126,3,200,Asteroids-v0,0.0,480.0,40.5128205128,0.181172180015,11,750,459
127,3,200,Boxing-v0,-19.0,1.0,-1.30718954248,0.900285645122,11,750,459
128,3,200,Bowling-v0,0.0,0.0,0.0,0.0,6,750,455
129,3,200,ChopperCommand-v0,0.0,300.0,135.384615385,0.689404422738,16,750,461
130,3,200,BattleZone-v0,0.0,1000.0,13.0151843818,0.0115690527838,6,751,459
131,3,200,Asteroids-v0,0.0,430.0,52.5925925926,0.261478755715,11,750,455
132,3,200,ChopperCommand-v0,0.0,600.0,163.516483516,0.553954687288,9,751,460
133,3,200,Boxing-v0,-19.0,2.0,-0.45,0.951798174987,11,751,465
134,3,200,Gravitar-v0,0.0,100.0,0.215053763441,0.00191158900836,14,750,475
135,3,200,Centipede-v0,0.0,2235.0,230.362105263,0.222127346212,10,750,466
136,3,200,Bowling-v0,0.0,0.0,0.0,0.0,6,750,467
137,3,200,Alien-v0,0.0,140.0,100.535331906,0.692683068945,6,751,474
138,3,200,DoubleDunk-v0,-3.0,2.0,-0.0801687763713,0.938546647914,20,751,468
139,3,200,ChopperCommand-v0,0.0,600.0,142.735042735,0.490872639021,139,750,477
140,3,200,Alien-v0,0.0,140.0,116.666666667,0.786396459352,23,751,481
141,3,200,Asteroids-v0,0.0,430.0,44.0748440748,0.215163784661,11,751,475
142,3,200,Bowling-v0,0.0,0.0,0.0,0.0,6,751,487
143,3,200,Boxing-v0,-19.0,2.0,-0.911704312115,0.946741766141,22,750,491
144,3,200,DoubleDunk-v0,-6.0,2.0,-0.0529531568228,0.993890020367,7,750,480
145,3,200,Centipede-v0,0.0,2031.0,215.36875,0.23235325538,47,751,473
146,3,200,Gravitar-v0,0.0,100.0,0.211416490486,0.00187925769321,14,751,482
147,3,200,BattleZone-v0,0.0,1000.0,43.5684647303,0.0387275242047,6,751,470
148,3,200,Asteroids-v0,0.0,430.0,46.8085106383,0.228955144113,11,751,481
149,3,200,Boxing-v0,-21.0,2.0,-1.26195426195,0.933873236331,22,750,483
150,3,200,BattleZone-v0,0.0,1000.0,26.9151138716,0.0239245456637,6,751,487
151,3,200,Centipede-v0,0.0,2031.0,238.190965092,0.255153265337,47,750,484
152,3,200,ChopperCommand-v0,0.0,600.0,120.247933884,0.413835322926,139,750,477
153,3,200,Bowling-v0,0.0,0.0,0.0,0.0,6,750,474
154,3,200,DoubleDunk-v0,-2.0,2.0,-0.0654008438819,0.858180965776,7,751,478
155,3,200,Gravitar-v0,0.0,0.0,0.0,0.0,7,751,476
156,3,200,Alien-v0,0.0,140.0,108.634453782,0.748146877799,6,751,473
157,3,200,Alien-v0,0.0,140.0,122.875264271,0.811724266874,6,750,481
158,3,200,Bowling-v0,0.0,0.0,0.0,0.0,6,751,493
159,3,200,Asteroids-v0,0.0,430.0,42.8803245436,0.213829012704,11,751,482
160,3,200,Boxing-v0,-19.0,2.0,-1.10373443983,0.929084220133,82,750,479
161,3,200,Centipede-v0,0.0,1520.0,206.538622129,0.287568109924,84,750,475
162,3,200,DoubleDunk-v0,-2.0,2.0,-0.0210526315789,0.877660818713,5,751,481
163,3,200,Gravitar-v0,0.0,100.0,0.2079002079,0.001848001848,6,751,475
164,3,200,ChopperCommand-v0,0.0,600.0,143.789473684,0.491124106563,139,750,482
165,3,200,BattleZone-v0,0.0,1000.0,22.8215767635,0.020285846012,6,751,482
166,4,200,Boxing-v0,-19.0,2.0,-0.672199170124,0.951799684066,10,750,485
167,4,200,DoubleDunk-v0,-4.0,2.0,-0.0762886597938,0.974417716686,7,751,484
168,4,200,Frostbite-v0,0.0,40.0,2.85123966942,0.0665748393021,11,750,479
169,4,200,Atlantis-v0,0.0,700.0,14.1962421712,0.0352965124811,57,751,489
170,4,200,ChopperCommand-v0,0.0,600.0,150.306748466,0.516044333359,139,750,487
171,4,200,Bowling-v0,0.0,0.0,0.0,0.0,11,751,491
172,4,200,Alien-v0,0.0,140.0,112.83095723,0.782040446864,11,751,494
173,4,200,Asteroids-v0,0.0,430.0,38.9473684211,0.194518830254,11,750,491
174,4,200,Centipede-v0,0.0,2235.0,208.439918534,0.211324480459,10,750,480
175,4,200,Alien-v0,0.0,140.0,110.729166667,0.753590325019,10,750,475
176,4,200,ChopperCommand-v0,0.0,600.0,151.157894737,0.520025990903,139,750,489
177,4,200,Frostbite-v0,0.0,80.0,6.27811860941,0.123892297205,11,751,489
178,4,200,DoubleDunk-v0,-4.0,2.0,-0.0695296523517,0.974324017269,10,750,492
179,4,200,Asteroids-v0,0.0,480.0,55.243902439,0.249096657633,37,750,486
180,4,200,Atlantis-v0,0.0,700.0,8.02469135802,0.0197456211566,43,751,486
181,4,200,Centipede-v0,0.0,1433.0,270.127572016,0.37686379032,47,751,493
182,4,200,Bowling-v0,0.0,0.0,0.0,0.0,6,750,492
183,4,200,Boxing-v0,-16.0,2.0,-0.634146341463,0.959684164743,22,751,491
184,4,200,Boxing-v0,-19.0,2.0,-0.366598778004,0.952904357036,22,751,491
185,4,200,Bowling-v0,0.0,0.0,0.0,0.0,7,750,482
186,4,200,Frostbite-v0,0.0,80.0,5.16597510373,0.11428077455,11,751,477
187,4,200,Centipede-v0,0.0,2235.0,250.708595388,0.249507052028,10,751,485
188,4,200,DoubleDunk-v0,-4.0,2.0,-0.0907216494845,0.971770395825,6,750,484
189,4,200,Asteroids-v0,0.0,480.0,58.6570247934,0.262165531578,245,751,477
190,4,200,Alien-v0,0.0,140.0,90.8176100629,0.644428281445,6,751,459
191,4,200,Atlantis-v0,0.0,700.0,5.66448801743,0.0141488694243,57,751,451
192,4,200,ChopperCommand-v0,0.0,300.0,136.363636364,0.673838657578,139,750,467
193,4,200,ChopperCommand-v0,0.0,600.0,175.588865096,0.598302799588,139,750,467
194,4,200,Atlantis-v0,0.0,700.0,7.92291220557,0.0186067289157,57,751,465
195,4,200,Asteroids-v0,0.0,410.0,50.688172043,0.25400480598,37,751,454
196,4,200,Centipede-v0,0.0,1930.0,257.508810573,0.295428829443,6,750,456
197,4,200,Frostbite-v0,0.0,70.0,13.2456140351,0.307116998846,11,750,452
198,4,200,DoubleDunk-v0,-2.0,2.0,-0.070796460177,0.8534906588,7,751,452
199,4,200,Bowling-v0,0.0,0.0,0.0,0.0,6,750,454
200,4,200,Boxing-v0,-19.0,2.0,-1.07268722467,0.935030628339,22,750,460
201,4,200,Alien-v0,0.0,140.0,94.7826086957,0.676013013901,6,751,464
202,4,200,Alien-v0,0.0,140.0,121.336206897,0.814879974979,6,750,468
203,4,200,Boxing-v0,-19.0,2.0,-0.508547008547,0.952484317564,22,751,467
204,4,200,Bowling-v0,0.0,0.0,0.0,0.0,4,750,464
205,4,200,Frostbite-v0,0.0,70.0,5.04310344828,0.122370787395,11,751,465
206,4,200,ChopperCommand-v0,0.0,600.0,155.268817204,0.516978627373,139,751,466
207,4,200,DoubleDunk-v0,-4.0,2.0,-0.0901287553648,0.971970539925,7,751,466
208,4,200,Asteroids-v0,0.0,480.0,60.7510729614,0.270414414772,37,750,468
209,4,200,Atlantis-v0,0.0,400.0,2.13675213675,0.00712250712251,10,751,469
210,4,200,Centipede-v0,0.0,2235.0,221.070362473,0.222088476395,10,750,460
211,5,200,Centipede-v0,0.0,2235.0,307.484782609,0.304571845049,10,750,465
212,5,200,Bowling-v0,0.0,0.0,0.0,0.0,4,751,469
213,5,200,Alien-v0,0.0,140.0,95.8848614072,0.680368807082,6,751,480
214,5,200,Boxing-v0,-19.0,2.0,-0.633333333333,0.950214159738,22,750,482
215,5,200,ChopperCommand-v0,0.0,600.0,164.315352697,0.555094513601,139,750,476
216,5,200,Freeway-v0,0.0,3.0,0.0819327731092,0.0400456478888,7,751,473
217,5,200,BankHeist-v0,0.0,10.0,0.0211416490486,0.00187925769321,6,751,471
218,5,200,DoubleDunk-v0,-2.0,2.0,-0.0467091295117,0.866713847606,7,751,475
219,5,200,Asteroids-v0,0.0,480.0,57.2421052632,0.253718323587,37,750,462
220,5,200,Bowling-v0,0.0,0.0,0.0,0.0,4,750,465
221,5,200,Alien-v0,0.0,140.0,98.2795698925,0.682632336089,10,751,471
222,5,200,Centipede-v0,0.0,2235.0,281.050955414,0.274215802961,10,750,464
223,5,200,BankHeist-v0,0.0,10.0,0.0646551724138,0.00574712643678,6,751,458
224,5,200,DoubleDunk-v0,-2.0,2.0,-0.0174672489083,0.877244056283,7,751,455
225,5,200,ChopperCommand-v0,0.0,600.0,125.934065934,0.430443630444,139,751,460
226,5,200,Freeway-v0,0.0,2.0,0.054347826087,0.0251207729469,12,750,452
227,5,200,Asteroids-v0,0.0,480.0,62.1238938053,0.267098219163,37,751,454
228,5,200,Boxing-v0,-19.0,2.0,-0.618942731278,0.947008922675,130,750,443
229,5,200,DoubleDunk-v0,-2.0,2.0,-0.0225733634312,0.876849761726,7,751,460
230,5,200,ChopperCommand-v0,0.0,600.0,156.739130435,0.533548040794,139,750,455
231,5,200,Bowling-v0,0.0,0.0,0.0,0.0,4,750,450
232,5,200,BankHeist-v0,0.0,10.0,0.0222222222222,0.00197530864198,6,751,451
233,5,200,Asteroids-v0,0.0,480.0,62.9046563193,0.27767341436,37,750,454
234,5,200,Alien-v0,0.0,140.0,107.488986784,0.765061384319,6,750,458
235,5,200,Boxing-v0,-19.0,2.0,-0.327510917031,0.948257290948,13,751,461
236,5,200,Freeway-v0,0.0,3.0,0.0715835140998,0.0340644331968,7,750,451
237,5,200,Centipede-v0,0.0,2235.0,270.210643016,0.268596881147,10,751,471
238,5,200,Bowling-v0,0.0,0.0,0.0,0.0,4,751,451
239,5,200,Alien-v0,0.0,140.0,110.842572062,0.760577401692,6,751,458
240,5,200,Freeway-v0,0.0,3.0,0.0327510917031,0.0148795083293,7,750,467
241,5,200,BankHeist-v0,0.0,10.0,0.0214132762313,0.00190340233167,6,751,476
242,5,200,Asteroids-v0,0.0,480.0,55.2941176471,0.24827523602,37,750,465
243,5,200,DoubleDunk-v0,-2.0,2.0,-0.0387096774194,0.869772998805,7,751,461
244,5,200,Boxing-v0,-19.0,2.0,-0.347071583514,0.951141411011,22,750,465
245,5,200,ChopperCommand-v0,0.0,600.0,141.935483871,0.492977565379,139,751,475
246,5,200,Centipede-v0,0.0,2022.0,297.726315789,0.311565647196,10,750,474
247,5,200,Bowling-v0,0.0,0.0,0.0,0.0,4,751,469
248,5,200,Freeway-v0,0.0,2.0,0.0554371002132,0.0246387112059,7,751,482
249,5,200,ChopperCommand-v0,0.0,400.0,160.995850622,0.699861687414,202,751,480
250,5,200,Alien-v0,0.0,140.0,112.8125,0.794746787604,6,750,471
251,5,200,Boxing-v0,-19.0,2.0,-0.443736730361,0.952246149698,22,750,466
252,5,200,DoubleDunk-v0,-2.0,2.0,-0.0729613733906,0.850739151168,7,750,465
253,5,200,Centipede-v0,0.0,2240.0,303.156989247,0.287328536074,133,751,472
254,5,200,BankHeist-v0,0.0,10.0,0.0635593220339,0.00564971751412,75,750,460
255,5,200,Asteroids-v0,0.0,480.0,65.5,0.28335513956,37,750,462
256,6,500,Alien-v0,0.0,140.0,111.753246753,0.786956052262,6,751,467
257,6,500,FishingDerby-v0,-24.0,-18.0,-18.8972162741,0.83792000423,4,751,464
258,6,500,Boxing-v0,-38.0,-4.0,-5.58620689655,0.899249625476,25,751,458
259,6,500,ChopperCommand-v0,0.0,500.0,198.908296943,0.723765162542,4,750,466
260,6,500,Frostbite-v0,0.0,180.0,23.7553648069,0.214462753964,206,750,459
261,6,500,Centipede-v0,10.0,3085.0,1034.05228758,0.603770234311,52,750,458
262,6,500,Asteroids-v0,20.0,780.0,150.349344978,0.365645593337,93,750,454
263,6,500,DoubleDunk-v0,-2.0,2.0,-0.0748898678414,0.851688693098,51,750,453
264,6,500,Atlantis-v0,1500.0,2200.0,1507.06401766,0.0107321810255,24,750,448
265,6,500,Asteroids-v0,0.0,610.0,152.767857143,0.496043476963,174,751,451
266,6,500,Centipede-v0,10.0,3499.0,916.110864745,0.493431166737,9,750,461
267,6,500,FishingDerby-v0,-24.0,-18.0,-18.9414316703,0.833186042152,10,751,453
268,6,500,Frostbite-v0,0.0,120.0,19.0507726269,0.239473469054,221,751,462
269,6,500,Boxing-v0,-38.0,-2.0,-7.47619047619,0.914566000986,166,750,456
270,6,500,ChopperCommand-v0,0.0,800.0,163.596491228,0.421539961014,24,750,451
271,6,500,Alien-v0,0.0,140.0,106.45232816,0.718463882227,6,751,457
272,6,500,Atlantis-v0,1500.0,2200.0,1504.595186,0.00583515681984,167,750,459
273,6,500,DoubleDunk-v0,-2.0,2.0,-0.0392156862745,0.867586540789,207,751,447
274,6,500,Alien-v0,0.0,140.0,113.713646532,0.745793321057,6,750,458
275,6,500,DoubleDunk-v0,-4.0,2.0,-0.0829694323144,0.972774812658,95,751,461
276,6,500,FishingDerby-v0,-24.0,-10.0,-18.7917570499,0.715392447652,172,750,460
277,6,500,Boxing-v0,-38.0,0.0,-5.75869565217,0.959460435987,19,750,451
278,6,500,Asteroids-v0,0.0,660.0,183.835920177,0.527991736216,177,750,460
279,6,500,ChopperCommand-v0,0.0,500.0,186.739130435,0.664038647343,10,751,458
280,6,500,Frostbite-v0,0.0,160.0,10.480349345,0.115053372149,28,751,467
281,6,500,Atlantis-v0,1500.0,4900.0,1538.75802998,0.0151086676431,19,750,459
282,6,500,Centipede-v0,0.0,3221.0,838.091503268,0.487357486615,6,751,465
283,6,500,Frostbite-v0,0.0,180.0,12.3225806452,0.120217708748,9,750,452
284,6,500,ChopperCommand-v0,0.0,500.0,174.115044248,0.603107177974,58,751,457
285,6,500,Atlantis-v0,1500.0,4700.0,1529.75929978,0.0173839046924,318,751,451
286,6,500,FishingDerby-v0,-24.0,-12.0,-18.8137472284,0.787632421779,73,751,456
287,6,500,DoubleDunk-v0,-6.0,2.0,-0.122807017544,0.989766081871,159,750,459
288,6,500,Alien-v0,0.0,140.0,100.239651416,0.699815728761,6,751,459
289,6,500,Boxing-v0,-38.0,-1.0,-6.22004357298,0.920157040984,4,750,463
290,6,500,Centipede-v0,0.0,4321.0,977.347732181,0.459428638963,173,751,453
291,6,500,Asteroids-v0,0.0,680.0,189.867549669,0.538469242175,82,750,465
292,6,500,DoubleDunk-v0,-10.0,0.0,-0.32688172043,0.892253285544,4,750,474
293,6,500,Alien-v0,0.0,140.0,107.23628692,0.734119808261,4,751,466
294,6,500,Centipede-v0,10.0,2880.0,807.746781116,0.499609910954,77,750,464
295,6,500,Atlantis-v0,1500.0,3300.0,1518.75,0.0170285227756,180,751,461
296,6,500,Frostbite-v0,0.0,160.0,15.5097613883,0.160595926729,82,750,465
297,6,500,ChopperCommand-v0,0.0,800.0,163.225806452,0.421206690562,31,751,469
298,6,500,FishingDerby-v0,-24.0,-18.0,-18.8848614072,0.831609150017,4,751,468
299,6,500,Boxing-v0,-38.0,0.0,-6.23931623932,0.955875969726,28,751,479
300,6,500,Asteroids-v0,0.0,830.0,148.768267223,0.386866950324,208,751,463
301,7,500,Hero-v0,0.0,2770.0,29.9136069114,0.00959923206144,147,750,462
302,7,500,Centipede-v0,0.0,3272.0,1041.03030303,0.57729347432,208,750,468
303,7,500,FishingDerby-v0,-24.0,-18.0,-18.891025641,0.830853645668,4,750,465
304,7,500,Alien-v0,0.0,140.0,104.989247312,0.695779387024,4,751,474
305,7,500,Boxing-v0,-38.0,0.0,-5.83333333333,0.93693483097,97,750,474
306,7,500,ChopperCommand-v0,0.0,800.0,190.29535865,0.502109704641,31,750,476
307,7,500,BankHeist-v0,0.0,10.0,0.0210084033613,0.00186741363212,176,751,480
308,7,500,DoubleDunk-v0,-4.0,0.0,-0.116666666667,0.87962962963,4,750,458
309,7,500,Freeway-v0,0.0,5.0,0.0764192139738,0.0135856380398,7,751,460
310,7,500,Boxing-v0,-28.0,-1.0,-5.5847826087,0.947779699542,157,751,473
311,7,500,BankHeist-v0,0.0,30.0,0.253699788584,0.0125283846214,162,751,465
312,7,500,FishingDerby-v0,-24.0,-14.0,-18.8494623656,0.85256869773,180,751,456
313,7,500,ChopperCommand-v0,0.0,800.0,195.175438596,0.512548732943,31,750,455
314,7,500,Alien-v0,0.0,140.0,118.395604396,0.785666940769,4,750,459
315,7,500,DoubleDunk-v0,-2.0,0.0,-0.0653594771242,0.859840232389,4,750,466
316,7,500,Freeway-v0,0.0,5.0,0.128755364807,0.0228898426323,7,750,465
317,7,500,Centipede-v0,1.0,3272.0,899.303225806,0.511391702663,208,750,466
318,7,500,Hero-v0,0.0,2770.0,17.8326180258,0.00572246065808,147,751,470
319,7,500,Freeway-v0,0.0,5.0,0.0851063829787,0.0151300236407,7,750,467
320,7,500,Hero-v0,0.0,2770.0,17.7944325482,0.005710206995,147,751,470
321,7,500,FishingDerby-v0,-24.0,-11.0,-18.8361702128,0.745881069285,80,751,466
322,7,500,Boxing-v0,-38.0,0.0,-5.55364806867,0.955001010545,81,750,478
