tpgGen,envGen,frames,envName,tpgMin,tpgMax,tpgAvg,envFit,championSize,totalTeams,totalRootTeams
32,1,500,DoubleDunk-v0,-8.0,2.0,-0.124087591241,0.9899756691,22,751,547
33,1,500,BankHeist-v0,0.0,60.0,0.822669104205,0.0276254316474,6,750,541
34,1,500,Alien-v0,0.0,260.0,117.781885397,0.786737978832,28,751,547
35,1,500,FishingDerby-v0,-24.0,-2.0,-18.7276051188,0.52333875568,6,750,537
36,1,500,BattleZone-v0,0.0,7000.0,1303.53817505,0.395241895641,9,750,530
37,1,500,DoubleDunk-v0,-4.0,2.0,-0.139622641509,0.963242487771,15,751,549
38,1,500,FishingDerby-v0,-24.0,-2.0,-18.8324225865,0.507234959297,27,751,538
39,1,500,Boxing-v0,-38.0,2.0,-10.9553903346,0.959566294919,11,751,542
40,1,500,BattleZone-v0,0.0,5000.0,1250.92250923,0.485838458385,6,751,537
41,1,500,BankHeist-v0,0.0,30.0,1.15456238361,0.0643722555579,15,750,555
42,1,500,Gravitar-v0,0.0,250.0,5.94594594595,0.0234474474474,6,751,544
43,1,500,Alien-v0,0.0,250.0,122.886029412,0.827244444444,4,751,548
44,1,500,Freeway-v0,0.0,5.0,0.0894160583942,0.0164152473642,6,750,545
45,1,500,Frostbite-v0,0.0,120.0,61.504587156,0.75927058557,11,750,538
46,2,500,Alien-v0,0.0,250.0,131.394052045,0.879898223874,28,750,550
47,2,500,FishingDerby-v0,-24.0,-2.0,-18.6709090909,0.527443025294,33,750,552
48,2,500,BattleZone-v0,0.0,5000.0,1644.92753623,0.638969404187,6,750,550
49,2,500,Centipede-v0,10.0,4507.0,1048.07818182,0.478136178489,11,751,534
50,2,500,Boxing-v0,-38.0,2.0,-10.6498127341,0.97399292551,6,751,535
51,2,500,Bowling-v0,0.0,19.0,0.0766355140187,0.00513170119922,30,750,531
52,2,500,Frostbite-v0,0.0,120.0,63.5969868173,0.781823254516,11,750,517
53,2,500,DoubleDunk-v0,-8.0,2.0,-0.147001934236,0.987990543735,17,751,527
54,2,500,ChopperCommand-v0,0.0,900.0,40.4174573055,0.0822316448151,6,751,525
55,2,500,Alien-v0,0.0,260.0,120.685714286,0.80479383864,11,750,524
56,2,500,Frostbite-v0,0.0,120.0,69.713740458,0.859791725568,11,750,533
57,2,500,Boxing-v0,-38.0,10.0,-11.1219512195,0.917682926829,17,750,518
58,2,500,BattleZone-v0,0.0,6000.0,1588.8030888,0.549692549693,6,750,512
59,2,500,ChopperCommand-v0,0.0,900.0,38.28125,0.0784465020576,15,751,521
60,2,500,Centipede-v0,0.0,3907.0,1112.86756238,0.565258570551,11,750,521
61,2,500,FishingDerby-v0,-24.0,-7.0,-18.7428023033,0.629712033095,35,751,518
62,2,500,Bowling-v0,0.0,10.0,0.102316602317,0.0168168168168,50,751,510
63,2,500,DoubleDunk-v0,-6.0,2.0,-0.117647058824,0.988235294118,6,751,509
64,2,500,Alien-v0,0.0,260.0,125.009823183,0.82216616356,28,750,510
65,2,500,Frostbite-v0,0.0,140.0,67.3333333333,0.795020230314,65,750,525
66,2,500,ChopperCommand-v0,0.0,800.0,29.5238095238,0.064708994709,29,750,512
67,2,500,Centipede-v0,0.0,3929.0,1147.984375,0.581227561771,11,751,498
68,2,500,BattleZone-v0,0.0,6000.0,1636.54618474,0.55431602955,32,751,509
69,2,500,FishingDerby-v0,-24.0,-6.0,-18.6601178782,0.611306496775,36,751,515
70,2,500,Bowling-v0,0.0,9.0,0.0407766990291,0.00709576890807,50,751,505
71,2,500,Boxing-v0,-38.0,5.0,-10.8574257426,0.963233240577,14,751,508
72,2,500,DoubleDunk-v0,-4.0,2.0,-0.0708661417323,0.974044911053,12,751,513
73,2,500,ChopperCommand-v0,0.0,700.0,62.962962963,0.15194953875,6,751,510
74,2,500,DoubleDunk-v0,-4.0,2.0,-0.0705882352941,0.975647542968,12,751,512
75,2,500,BattleZone-v0,0.0,6000.0,1494.140625,0.505015432099,32,751,514
76,2,500,Centipede-v0,0.0,3607.0,1190.49027237,0.643213166477,42,750,510
77,2,500,Alien-v0,0.0,390.0,130.019607843,0.669818474544,39,751,508
78,2,500,Bowling-v0,0.0,20.0,0.141732283465,0.0115310586177,54,751,504
79,2,500,Frostbite-v0,0.0,140.0,67.5595238095,0.797106144045,65,750,493
80,2,500,FishingDerby-v0,-24.0,-4.0,-18.5111561866,0.581978814514,6,750,489
81,2,500,Boxing-v0,-38.0,4.0,-10.4744376278,0.969509609494,17,750,501
82,2,500,Boxing-v0,-38.0,10.0,-9.95608782435,0.935453167739,17,750,520
83,2,500,Frostbite-v0,0.0,160.0,58.5192307692,0.640397970085,37,750,511
84,2,500,Bowling-v0,0.0,26.0,0.407045009785,0.0227268341072,47,751,507
85,2,500,FishingDerby-v0,-24.0,-4.0,-18.6587771203,0.569975893053,21,750,486
86,2,500,BattleZone-v0,0.0,6000.0,1576.13168724,0.544835644973,32,750,495
87,2,500,Centipede-v0,60.0,5021.0,1212.58383838,0.501022100099,26,750,479
88,2,500,Alien-v0,0.0,390.0,129.394572025,0.668880778511,39,750,481
89,2,500,ChopperCommand-v0,0.0,1000.0,49.0644490644,0.0911434511435,66,750,484
90,2,500,DoubleDunk-v0,-8.0,2.0,-0.099173553719,0.990560146924,12,750,493
91,3,500,Frostbite-v0,0.0,140.0,67.5456389452,0.794579900926,37,750,506
92,3,500,BattleZone-v0,0.0,6000.0,1689.72332016,0.579514956327,32,750,492
93,3,500,FishingDerby-v0,-24.0,-6.0,-18.6219512195,0.620540444088,33,751,491
94,3,500,Atlantis-v0,1500.0,5500.0,1533.60488798,0.0123398959041,38,750,496
95,3,500,BankHeist-v0,0.0,20.0,1.20967741935,0.078853046595,6,750,504
96,3,500,DoubleDunk-v0,-6.0,0.0,-0.123015873016,0.886341367823,12,750,499
97,3,500,Asteroids-v0,0.0,880.0,79.6993987976,0.207027921776,43,751,493
98,3,500,Boxing-v0,-38.0,10.0,-10.476673428,0.920299313851,64,751,483
99,3,500,Alien-v0,0.0,390.0,120.766045549,0.612829179161,39,751,498
100,3,500,Boxing-v0,-61.0,10.0,-9.19477911647,0.985587791887,64,751,489
101,3,500,Frostbite-v0,0.0,130.0,55.0102249489,0.663367255156,37,751,494
102,3,500,Atlantis-v0,1500.0,5900.0,1532.18623482,0.00998018462133,15,751,481
103,3,500,Asteroids-v0,0.0,1030.0,95.4677754678,0.213082678159,6,750,487
104,3,500,BankHeist-v0,0.0,60.0,1.72484599589,0.0586102872208,66,750,481
105,3,500,Alien-v0,0.0,390.0,128.399168399,0.65271765469,39,750,468
106,3,500,BattleZone-v0,0.0,6000.0,1423.07692308,0.47230136119,32,750,477
107,3,500,DoubleDunk-v0,-8.0,2.0,-0.171907756813,0.987132541346,12,750,489
108,3,500,FishingDerby-v0,-24.0,-8.0,-18.672801636,0.669776755283,33,751,495
109,3,500,Atlantis-v0,1000.0,5900.0,1558.58585859,0.267256394759,15,750,489
110,3,500,Alien-v0,0.0,390.0,125.623721881,0.640156942396,39,751,476
111,3,500,Boxing-v0,-38.0,10.0,-9.80042016807,0.929065839299,64,750,471
112,3,500,Frostbite-v0,0.0,160.0,65.0106157113,0.721308091531,37,751,470
113,3,500,BankHeist-v0,0.0,60.0,1.57446808511,0.05085369057,66,751,464
114,3,500,BattleZone-v0,0.0,6000.0,1579.74137931,0.537888463176,32,750,464
115,3,500,DoubleDunk-v0,-4.0,2.0,-0.0689655172414,0.974882928906,12,750,467
116,3,500,Asteroids-v0,0.0,1030.0,109.593147752,0.244902519593,18,751,469
117,3,500,FishingDerby-v0,-24.0,-12.0,-18.697228145,0.787675379715,33,750,480
118,3,500,BattleZone-v0,0.0,6000.0,1533.33333333,0.522839506173,32,750,466
119,3,500,Asteroids-v0,0.0,1280.0,156.459227468,0.273400942939,73,750,472
120,3,500,Frostbite-v0,0.0,120.0,68.5169491525,0.849131617493,84,751,455
121,3,500,Boxing-v0,-38.0,10.0,-9.94285714286,0.924711708045,64,751,472
122,3,500,Alien-v0,0.0,390.0,127.775423729,0.643308805412,39,750,476
123,3,500,BankHeist-v0,0.0,20.0,1.49159663866,0.078431372549,66,750,473
124,3,500,Atlantis-v0,900.0,8100.0,1572.51585624,0.224982381959,39,751,475
125,3,500,FishingDerby-v0,-24.0,-12.0,-18.8168421053,0.780714749838,53,751,466
126,3,500,DoubleDunk-v0,-6.0,2.0,-0.0729613733906,0.99356223176,12,750,472
127,3,500,Boxing-v0,-47.0,14.0,-9.21822033898,0.951554039247,160,750,471
128,3,500,BankHeist-v0,0.0,60.0,1.71974522293,0.0566171266808,66,750,472
129,3,500,Frostbite-v0,0.0,160.0,56.8220338983,0.63059086629,37,750,467
130,3,500,DoubleDunk-v0,-8.0,2.0,-0.0942184154176,0.990226029027,12,750,475
131,3,500,BattleZone-v0,0.0,7000.0,1591.57894737,0.481203007519,40,751,463
132,3,500,FishingDerby-v0,-24.0,-3.0,-18.7257019438,0.54238926192,6,751,471
133,3,500,Alien-v0,0.0,390.0,130.297239915,0.666941811261,39,750,476
134,3,500,Asteroids-v0,0.0,860.0,153.697478992,0.368865195258,45,751,476
135,3,500,Atlantis-v0,600.0,5500.0,1567.22689076,0.44183582082,78,751,478
136,4,500,Freeway-v0,0.0,5.0,0.010460251046,0.00185960018596,19,750,472
137,4,500,Frostbite-v0,0.0,120.0,66.186440678,0.812356141452,51,751,470
138,4,500,FishingDerby-v0,-24.0,-2.0,-18.614893617,0.53023855577,33,751,466
139,4,500,Alien-v0,0.0,390.0,135.922746781,0.677768591491,39,751,470
140,4,500,Centipede-v0,0.0,4210.0,1126.3787234,0.524745902532,30,750,450
141,4,500,Boxing-v0,-38.0,14.0,-8.52888888889,0.90911534809,160,750,453
142,4,500,BattleZone-v0,0.0,7000.0,1452.53863135,0.436415331401,40,751,461
143,4,500,ChopperCommand-v0,0.0,1200.0,88.0694143167,0.126456174179,103,751,458
144,4,500,DoubleDunk-v0,-6.0,2.0,-0.152838427948,0.987142163998,12,750,451
145,4,500,FishingDerby-v0,-24.0,-12.0,-18.9578713969,0.763242177876,71,750,448
146,4,500,ChopperCommand-v0,0.0,1100.0,145.089285714,0.226452840089,103,750,445
147,4,500,Centipede-v0,0.0,4932.0,1149.67865169,0.479004786337,5,750,441
148,4,500,BattleZone-v0,0.0,7000.0,1428.57142857,0.417686046452,40,751,449
149,4,500,Alien-v0,0.0,380.0,135.879732739,0.685839946641,39,751,448
150,4,500,Freeway-v0,0.0,5.0,0.0223214285714,0.00396825396825,94,750,452
151,4,500,Frostbite-v0,0.0,160.0,64.0486725664,0.710315265487,102,750,453
152,4,500,DoubleDunk-v0,-4.0,2.0,-0.105960264901,0.968468100183,12,750,450
153,4,500,Boxing-v0,-38.0,14.0,-7.89555555556,0.918414785594,160,750,458
154,4,500,FishingDerby-v0,-24.0,-12.0,-18.8384279476,0.775243948461,33,750,458
155,4,500,ChopperCommand-v0,0.0,1200.0,170.305676856,0.247290959081,103,751,447
156,4,500,DoubleDunk-v0,-8.0,2.0,-0.0939597315436,0.991339796172,12,750,433
157,4,500,Centipede-v0,10.0,4121.0,1191.92378753,0.554591657682,26,751,444
158,4,500,Alien-v0,0.0,390.0,143.828828829,0.69039716903,39,751,447
159,4,500,Freeway-v0,0.0,5.0,0.0447427293065,0.00795426298782,19,750,440
160,4,500,Frostbite-v0,0.0,160.0,64.5,0.717929292929,24,750,448
161,4,500,Boxing-v0,-39.0,14.0,-8.27008928571,0.909002102087,160,750,440
162,4,500,BattleZone-v0,0.0,7000.0,1581.81818182,0.478416821274,103,751,446
163,4,500,Centipede-v0,0.0,4006.0,1358.82511211,0.635349419068,69,751,439
164,4,500,BattleZone-v0,0.0,7000.0,1742.59681093,0.527068838165,190,751,444
165,4,500,Freeway-v0,0.0,5.0,0.0675675675676,0.012012012012,19,751,439
166,4,500,Boxing-v0,-38.0,15.0,-6.85421412301,0.931658455092,49,751,443
167,4,500,ChopperCommand-v0,0.0,1200.0,173.137697517,0.246774238497,103,750,435
168,4,500,Frostbite-v0,0.0,110.0,60.6436781609,0.758565804334,59,751,441
169,4,500,DoubleDunk-v0,-4.0,2.0,-0.1179138322,0.968393941939,12,751,446
170,4,500,FishingDerby-v0,-24.0,-12.0,-18.798206278,0.783369318496,123,750,432
171,4,500,Alien-v0,0.0,320.0,147.546296296,0.783564814815,60,750,438
172,4,500,Alien-v0,0.0,330.0,164.452054795,0.825335593843,124,750,432
173,4,500,BattleZone-v0,0.0,7000.0,1692.12962963,0.500083984211,190,750,427
174,4,500,Boxing-v0,-38.0,15.0,-5.7962529274,0.933973519375,49,751,423
175,4,500,DoubleDunk-v0,-4.0,2.0,-0.108747044917,0.968741791437,12,750,421
176,4,500,Freeway-v0,0.0,5.0,0.0308788598575,0.00650303510161,11,751,442
177,4,500,Frostbite-v0,0.0,160.0,69.7058823529,0.772891528406,34,750,442
178,4,500,Centipede-v0,11.0,4932.0,1321.14027149,0.538732558787,56,750,437
179,4,500,FishingDerby-v0,-24.0,-5.0,-18.6933638444,0.58563768609,125,750,440
180,4,500,ChopperCommand-v0,0.0,1200.0,225.0,0.308136924804,103,751,445
181,5,500,BankHeist-v0,0.0,60.0,1.32584269663,0.0395061728395,93,751,437
182,5,500,Gravitar-v0,0.0,350.0,14.6453089245,0.062267469917,92,750,433
183,5,500,Boxing-v0,-38.0,13.0,-6.1870669746,0.945324023636,49,751,434
184,5,500,Alien-v0,0.0,390.0,153.594470046,0.718294786119,39,750,436
185,5,500,DoubleDunk-v0,-4.0,0.0,-0.0779816513761,0.884811416922,6,750,438
186,5,500,Frostbite-v0,0.0,160.0,70.2739726027,0.775336123795,37,751,437
187,5,500,FishingDerby-v0,-24.0,-5.0,-18.8032036613,0.577321097919,56,751,432
188,5,500,Hero-v0,0.0,2770.0,19.1087962963,0.00642445994124,73,750,438
189,5,500,Centipede-v0,0.0,4932.0,1362.98630137,0.554125901679,56,751,440
190,5,500,Centipede-v0,0.0,4932.0,1645.09090909,0.645416822696,56,750,435
191,5,500,FishingDerby-v0,-24.0,-5.0,-18.7333333333,0.581379239589,56,751,436
192,5,500,BankHeist-v0,0.0,20.0,0.756880733945,0.0448521916412,56,750,443
193,5,500,DoubleDunk-v0,-4.0,2.0,-0.0812641083521,0.97383161943,39,750,451
194,5,500,Gravitar-v0,0.0,350.0,20.066518847,0.0919900850214,92,750,440
195,5,500,Frostbite-v0,0.0,160.0,61.0909090909,0.670391414141,37,751,440
196,5,500,Boxing-v0,-38.0,15.0,-5.47727272727,0.950263043392,49,751,452
197,5,500,Hero-v0,0.0,2770.0,18.4955752212,0.00628184910529,59,750,455
198,5,500,Alien-v0,0.0,330.0,134.769230769,0.724493912373,88,751,447
199,5,500,Gravitar-v0,0.0,350.0,17.5615212528,0.0799890425969,92,750,443
200,5,500,FishingDerby-v0,-24.0,-5.0,-18.6636568849,0.588950098902,56,750,430
201,5,500,Alien-v0,0.0,390.0,139.720930233,0.671762593289,39,750,433
202,5,500,Frostbite-v0,0.0,160.0,73.3025404157,0.808923530921,44,750,456
203,5,500,Centipede-v0,60.0,4032.0,1428.44517544,0.627889955192,109,751,445
204,5,500,Hero-v0,0.0,2770.0,24.7865168539,0.00816638756612,73,751,440
205,5,500,BankHeist-v0,0.0,20.0,0.681818181818,0.0383838383838,49,751,446
206,5,500,Boxing-v0,-38.0,15.0,-5.90358744395,0.943121999311,49,750,436
207,5,500,DoubleDunk-v0,-6.0,2.0,-0.0688073394495,0.994138634047,12,751,436
208,5,500,Boxing-v0,-38.0,26.0,-4.83027522936,0.891538847477,59,750,437
209,5,500,Gravitar-v0,0.0,350.0,20.2517162471,0.0931106233493,92,750,432
210,5,500,DoubleDunk-v0,-4.0,2.0,-0.0509259259259,0.977366255144,12,751,435
211,5,500,Centipede-v0,0.0,4122.0,1480.66436782,0.65151758068,142,750,426
212,5,500,FishingDerby-v0,-24.0,-5.0,-18.7605633803,0.582096043998,56,751,435
213,5,500,Frostbite-v0,0.0,160.0,65.724137931,0.720992975734,108,751,430
214,5,500,BankHeist-v0,0.0,20.0,1.09302325581,0.0744186046512,73,750,437
215,5,500,Hero-v0,0.0,2770.0,6.51029748284,0.00219631067908,78,751,432
216,5,500,Alien-v0,0.0,390.0,137.314814815,0.675903604679,39,751,418
217,5,500,Frostbite-v0,0.0,160.0,69.976076555,0.761047979798,38,750,431
218,5,500,DoubleDunk-v0,-6.0,2.0,-0.0556844547564,0.994328435164,12,750,425
219,5,500,Hero-v0,0.0,2770.0,19.4352941176,0.00631089965473,73,751,428
220,5,500,Alien-v0,0.0,390.0,141.892523364,0.691203729306,39,751,434
221,5,500,Boxing-v0,-38.0,26.0,-5.59907834101,0.871373767921,59,750,441
222,5,500,BankHeist-v0,0.0,20.0,0.839002267574,0.0524061476442,49,751,429
223,5,500,Gravitar-v0,0.0,350.0,21.6783216783,0.093451522023,91,750,422
224,5,500,Centipede-v0,30.0,4032.0,1481.77014218,0.649961988212,108,750,421
225,5,500,FishingDerby-v0,-24.0,-5.0,-18.8408551069,0.574223824762,56,751,422
226,6,1000,Alien-v0,0.0,440.0,158.056872038,0.658458779958,56,750,424
227,6,1000,Freeway-v0,0.0,9.0,0.188679245283,0.0190490980149,67,751,423
228,6,1000,Asteroids-v0,20.0,1730.0,362.080378251,0.410344306165,87,751,411
229,6,1000,Frostbite-v0,0.0,160.0,69.1240875912,0.763939578264,108,750,417
230,6,1000,Boxing-v0,-89.0,7.0,-21.7410071942,0.973814004352,85,750,416
231,6,1000,Centipede-v0,70.0,6423.0,3092.93509615,0.756116436619,38,750,408
232,6,1000,DoubleDunk-v0,-14.0,0.0,-0.117647058824,0.884976212707,11,751,401
233,6,1000,FishingDerby-v0,-47.0,-30.0,-45.7431421446,0.172517571891,111,751,408
234,6,1000,BattleZone-v0,0.0,11000.0,2607.84313725,0.496155854445,60,750,413
235,6,1000,BattleZone-v0,0.0,12000.0,3016.94915254,0.534062714854,44,751,396
236,6,1000,DoubleDunk-v0,-6.0,0.0,-0.040404040404,0.887891258262,103,751,393
237,6,1000,Freeway-v0,0.0,9.0,0.137404580153,0.0135708227311,67,751,402
238,6,1000,FishingDerby-v0,-48.0,-32.0,-45.5895522388,0.334110696517,5,750,407
239,6,1000,Centipede-v0,110.0,8455.0,3135.35872236,0.667745856081,88,750,407
240,6,1000,Boxing-v0,-71.0,18.0,-21.4226044226,0.901161597033,97,750,400
241,6,1000,Alien-v0,0.0,410.0,145.425,0.63675986516,59,750,400
242,6,1000,Asteroids-v0,20.0,1280.0,278.25,0.401211052322,50,750,395
243,6,1000,Frostbite-v0,0.0,190.0,69.8734177215,0.680616041547,187,751,390
244,6,1000,Alien-v0,0.0,860.0,169.794871795,0.434146739825,107,751,392
245,6,1000,BattleZone-v0,0.0,12000.0,2918.36734694,0.51064499874,93,750,387
246,6,1000,FishingDerby-v0,-46.0,-29.0,-45.5245478036,0.049084679218,59,751,387
247,6,1000,Freeway-v0,0.0,9.0,0.46511627907,0.0459374102785,67,750,396
248,6,1000,Asteroids-v0,20.0,1360.0,315.47979798,0.436820370733,30,751,403
249,6,1000,Frostbite-v0,0.0,160.0,68.8337468983,0.732147780535,190,751,402
250,6,1000,Centipede-v0,55.0,7390.0,3072.25124378,0.714251736309,56,751,400
251,6,1000,Boxing-v0,-73.0,10.0,-20.2925,0.941369655328,84,750,394
252,6,1000,DoubleDunk-v0,-10.0,0.0,-0.208121827411,0.893491257755,15,750,393
253,6,1000,Centipede-v0,115.0,6967.0,3185.82442748,0.741032450917,94,750,400
254,6,1000,Asteroids-v0,20.0,1610.0,281.575,0.348181110979,30,750,391
255,6,1000,Freeway-v0,0.0,9.0,0.437340153453,0.0460007227081,67,751,391
256,6,1000,Boxing-v0,-70.0,11.0,-17.5345268542,0.930748267976,88,750,396
257,6,1000,BattleZone-v0,0.0,11000.0,2502.52525253,0.442051367671,93,750,397
258,6,1000,FishingDerby-v0,-48.0,-24.0,-45.5214105793,0.242062381441,21,750,380
259,6,1000,Frostbite-v0,0.0,160.0,62.5263157895,0.677302631579,32,751,384
260,6,1000,Alien-v0,0.0,390.0,165.442708333,0.742723780651,81,750,381
261,6,1000,DoubleDunk-v0,-4.0,0.0,-0.183727034121,0.879556722076,102,751,390
262,6,1000,BattleZone-v0,0.0,18000.0,3035.8974359,0.370750237417,43,750,382
263,6,1000,Centipede-v0,110.0,6240.0,3133.20942408,0.759538056093,272,751,375
264,6,1000,DoubleDunk-v0,-2.0,0.0,-0.0746666666667,0.855703703704,103,751,385
265,6,1000,Alien-v0,0.0,440.0,149.61038961,0.64957962148,103,750,367
266,6,1000,Asteroids-v0,20.0,1540.0,274.114441417,0.352683659529,88,750,380
267,6,1000,FishingDerby-v0,-46.0,-28.0,-45.5473684211,0.0415854450942,26,751,378
268,6,1000,Boxing-v0,-70.0,8.0,-16.537037037,0.951495059757,135,750,387
269,6,1000,Frostbite-v0,0.0,160.0,63.5917312661,0.692057852426,32,751,384
270,6,1000,Freeway-v0,0.0,9.0,0.583333333333,0.0619570187471,67,750,386
271,7,1000,Atlantis-v0,1500.0,10100.0,1575.12953368,0.011613740082,117,751,386
272,7,1000,Hero-v0,0.0,2820.0,84.4559585492,0.0353671704153,47,750,392
273,7,1000,Alien-v0,0.0,470.0,152.959183673,0.634247240469,154,750,383
274,7,1000,Boxing-v0,-59.0,13.0,-12.0626631854,0.929701798307,107,750,382
275,7,1000,Centipede-v0,85.0,6496.0,3084.51832461,0.74105027081,71,751,389
276,7,1000,Frostbite-v0,0.0,160.0,70.1542416452,0.763763924593,32,750,379
277,7,1000,DoubleDunk-v0,-10.0,0.0,-0.163588390501,0.888607446497,68,750,377
278,7,1000,BankHeist-v0,0.0,40.0,2.57294429708,0.121721190687,44,750,385
279,7,1000,BattleZone-v0,0.0,15000.0,3672.72727273,0.492277697611,45,751,381
280,7,1000,Alien-v0,0.0,470.0,153.543307087,0.642899266383,154,751,375
281,7,1000,Hero-v0,0.0,2820.0,96.0,0.0449876766762,64,751,390
282,7,1000,BattleZone-v0,0.0,15000.0,4361.53846154,0.557938588161,94,750,394
283,7,1000,Centipede-v0,101.0,7445.0,3740.86294416,0.822417119902,45,750,387
284,7,1000,Atlantis-v0,1500.0,4500.0,1507.75193798,0.00229687051392,117,750,381
285,7,1000,Boxing-v0,-59.0,13.0,-7.92913385827,0.953436376009,107,751,387
286,7,1000,DoubleDunk-v0,-2.0,0.0,-0.046511627907,0.868217054264,92,750,387
287,7,1000,BankHeist-v0,0.0,70.0,2.8165374677,0.0837654613956,107,750,379
288,7,1000,Frostbite-v0,0.0,160.0,70.6596306069,0.756706244503,144,751,385
289,7,1000,Centipede-v0,60.0,7898.0,3448.77402597,0.74265588847,97,750,380
290,7,1000,Atlantis-v0,1500.0,10000.0,1546.84210526,0.00796131042716,117,750,374
291,7,1000,DoubleDunk-v0,-4.0,0.0,-0.0855614973262,0.884135472371,11,751,382
292,7,1000,Alien-v0,0.0,900.0,144.816753927,0.372368086527,142,751,380
293,7,1000,Frostbite-v0,0.0,160.0,74.9473684211,0.81706871345,144,751,377
294,7,1000,Hero-v0,0.0,2770.0,51.5649867374,0.0397359011883,62,750,381
295,7,1000,BankHeist-v0,0.0,50.0,3.51706036745,0.130463692038,95,751,377
296,7,1000,Boxing-v0,-59.0,11.0,-7.11671087533,0.949081001101,44,750,377
297,7,1000,BattleZone-v0,0.0,19000.0,5376.65782493,0.545604319795,49,751,373
298,7,1000,BankHeist-v0,0.0,60.0,4.55764075067,0.153841061795,44,750,368
299,7,1000,Hero-v0,0.0,2770.0,66.4130434783,0.053381236415,62,751,382
300,7,1000,Boxing-v0,-69.0,17.0,-4.47905759162,0.977959250964,51,750,377
301,7,1000,Atlantis-v0,1500.0,10100.0,1543.23607427,0.00561458811025,117,750,374
302,7,1000,BattleZone-v0,0.0,19000.0,5197.86096257,0.536806882578,49,751,380
303,7,1000,DoubleDunk-v0,-2.0,0.0,-0.0526315789474,0.865497076023,92,751,375
304,7,1000,Frostbite-v0,0.0,160.0,73.9733333333,0.796259259259,108,750,380
305,7,1000,Centipede-v0,66.0,7898.0,3614.95,0.774104410381,97,751,376
306,7,1000,Alien-v0,0.0,900.0,135.39893617,0.352182821119,142,750,372
307,7,1000,Atlantis-v0,1500.0,14200.0,1603.76344086,0.01081335496,117,751,380
308,7,1000,Frostbite-v0,0.0,160.0,69.7368421053,0.74389619883,5,750,371
309,7,1000,Hero-v0,0.0,2770.0,55.781671159,0.0480693280311,62,751,382
310,7,1000,BattleZone-v0,0.0,19000.0,5732.98429319,0.581140552308,49,751,379
311,7,1000,BankHeist-v0,0.0,70.0,3.72031662269,0.109465773996,45,751,372
312,7,1000,Centipede-v0,55.0,7959.0,3613.22311828,0.758699525501,209,751,382
313,7,1000,DoubleDunk-v0,-4.0,0.0,-0.0785340314136,0.884235020361,33,751,380
314,7,1000,Alien-v0,0.0,900.0,131.342105263,0.343299400765,142,751,377
